name,gender,wikipedia_url,birthdate,image_urls
Ronwaldo Martin,male,https://en.wikipedia.org/wiki/Ronwaldo%20Martin,1997-07-14,[]
Rosa Aguirre,female,https://en.wikipedia.org/wiki/Rosa%20Aguirre,1908-01-25,[]
Rosa Mia,female,https://en.wikipedia.org/wiki/Rosa%20Mia,,[]
Rosa Rosal,female,https://en.wikipedia.org/wiki/Rosa%20Rosal,1928-10-16,['https://upload.wikimedia.org/wikipedia/commons/7/76/Rosa_Rosal_2022_stamp_of_the_Philippines.jpg']
Rosa del Rosario,female,https://en.wikipedia.org/wiki/Rosa%20del%20Rosario,1917-12-15,['https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Rosa_del_Rosario.jpg/250px-Rosa_del_Rosario.jpg']
Rosanna Roces,female,https://en.wikipedia.org/wiki/Rosanna%20Roces,1972-05-24,[]
Rose Ann Gonzales,female,https://en.wikipedia.org/wiki/Rose%20Ann%20Gonzales,,[]
Roselle Nava,female,https://en.wikipedia.org/wiki/Roselle%20Nava,1976-03-28,[]
Rosemarie Gil,female,https://en.wikipedia.org/wiki/Rosemarie%20Gil,1942-03-09,[]
Rosemarie Sonora,female,https://en.wikipedia.org/wiki/Rosemarie%20Sonora,1948-04-14,[]
Ross Rival,male,https://en.wikipedia.org/wiki/Ross%20Rival,1945-10-07,[]
Rox Montealegre,female,https://en.wikipedia.org/wiki/Rox%20Montealegre,1990-04-04,[]
Roxanne Barcelo,female,https://en.wikipedia.org/wiki/Roxanne%20Barcelo,1985-01-20,[]
Roxanne Guinoo,female,https://en.wikipedia.org/wiki/Roxanne%20Guinoo,1986-02-14,['https://upload.wikimedia.org/wikipedia/commons/6/66/Roxanne_guinoo.JPG']
Roxie Smith,female,https://en.wikipedia.org/wiki/Roxie%20Smith,1997-03-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Roxanne_Baeyens.jpg/250px-Roxanne_Baeyens.jpg']
Roy Alvarez,male,https://en.wikipedia.org/wiki/Roy%20Alvarez,1950-03-23,[]
Roy Padilla Sr.,male,https://en.wikipedia.org/wiki/Roy%20Padilla%20Sr.,1926-03-04,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Governor_Roy_Padilla_Sr.jpg/250px-Governor_Roy_Padilla_Sr.jpg']
Royce Cabrera,male,https://en.wikipedia.org/wiki/Royce%20Cabrera,1996-09-05,[]
Ruben Maria Soriquez,male,https://en.wikipedia.org/wiki/Ruben%20Maria%20Soriquez,1971-08-02,[]
Ruben Padilla,male,https://en.wikipedia.org/wiki/Ruben%20Padilla,2001-01-05,"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Ruben_Padilla.jpg/250px-Ruben_Padilla.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_the_United_States_%2823px%29.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_the_United_States_%2823px%29.png']"
Ruben Rustia,male,https://en.wikipedia.org/wiki/Ruben%20Rustia,1923-07-25,[]
Ruben Tagalog,male,https://en.wikipedia.org/wiki/Ruben%20Tagalog,1922-10-17,[]
Rubi Rubi,female,https://en.wikipedia.org/wiki/Rubi%20Rubi,1966-01-03,[]
Ruby Moreno,female,https://en.wikipedia.org/wiki/Ruby%20Moreno,1965-09-22,[]
Ruby Rodriguez,female,https://en.wikipedia.org/wiki/Ruby%20Rodriguez,1966-01-10,[]
Rudy Concepcion,male,https://en.wikipedia.org/wiki/Rudy%20Concepcion,,[]
Rudy Fernandez (actor),male,https://en.wikipedia.org/wiki/Rudy%20Fernandez%20%28actor%29,1952-03-03,[]
Rudy Hatfield,male,https://en.wikipedia.org/wiki/Rudy%20Hatfield,1977-09-13,['https://upload.wikimedia.org/wikipedia/commons/0/02/Hatfield.jpg']
Ruel Vernal,male,https://en.wikipedia.org/wiki/Ruel%20Vernal,1946-09-08,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Ruel_Vernal.jpg/250px-Ruel_Vernal.jpg']
Rufa Mae Quinto,female,https://en.wikipedia.org/wiki/Rufa%20Mae%20Quinto,1978-05-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Rufa_Mae_Quinto.png/250px-Rufa_Mae_Quinto.png']
Rufa Mi,female,https://en.wikipedia.org/wiki/Rufa%20Mi,1988-04-08,[]
Ruffa Gutierrez,female,https://en.wikipedia.org/wiki/Ruffa%20Gutierrez,1974-06-24,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ruffa_Gutierrez_at_CBS_Studios_in_California%2C_June_2009.jpg/250px-Ruffa_Gutierrez_at_CBS_Studios_in_California%2C_June_2009.jpg']
Ruru Madrid,male,https://en.wikipedia.org/wiki/Ruru%20Madrid,1997-12-04,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Facing_up_Ruru_Madrid_Green_Bones8.jpg/250px-Facing_up_Ruru_Madrid_Green_Bones8.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Ruru_Madrid_at_the_Candy_Style_Awards%2C_May_2013.jpg/250px-Ruru_Madrid_at_the_Candy_Style_Awards%2C_May_2013.jpg']"
Rustica Carpio,female,https://en.wikipedia.org/wiki/Rustica%20Carpio,1930-08-09,[]
Ryan Agoncillo,male,https://en.wikipedia.org/wiki/Ryan%20Agoncillo,1979-04-10,['https://upload.wikimedia.org/wikipedia/commons/6/62/Ryan_Agoncillo_%282008%29.jpg']
Ryan Bang,male,https://en.wikipedia.org/wiki/Ryan%20Bang,1991-06-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Ryan_Bang.png/250px-Ryan_Bang.png']
Ryan Cayabyab,male,https://en.wikipedia.org/wiki/Ryan%20Cayabyab,1954-05-04,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ryan_Cayabyab_2021_-_90th_Metropolitan_Theater_Anniversary_%28cropped%29.jpg/250px-Ryan_Cayabyab_2021_-_90th_Metropolitan_Theater_Anniversary_%28cropped%29.jpg']
Ryan Eigenmann,male,https://en.wikipedia.org/wiki/Ryan%20Eigenmann,1977-07-22,[]
Ryan Ramos,male,https://en.wikipedia.org/wiki/Ryan%20Ramos,1996-11-05,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']
Ryan Rems,male,https://en.wikipedia.org/wiki/Ryan%20Rems,1978-11-03,[]
Ryza Cenon,female,https://en.wikipedia.org/wiki/Ryza%20Cenon,1987-12-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Ryza_Cenon_in_2017.jpg/250px-Ryza_Cenon_in_2017.jpg']
Ryzza Mae Dizon,female,https://en.wikipedia.org/wiki/Ryzza%20Mae%20Dizon,2005-06-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ryzza_Mae_Dizon_in_2016.png/250px-Ryzza_Mae_Dizon_in_2016.png']
Saab Magalona,female,https://en.wikipedia.org/wiki/Saab%20Magalona,1988-11-23,['https://upload.wikimedia.org/wikipedia/commons/7/77/Saab_Magalona.jpg']
Sabrina Man,female,https://en.wikipedia.org/wiki/Sabrina%20Man,2000-03-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Sabrina_Man_2018.jpg/250px-Sabrina_Man_2018.jpg']
Sam Bumatay,female,https://en.wikipedia.org/wiki/Sam%20Bumatay,1999-02-12,[]
Sam Concepcion,male,https://en.wikipedia.org/wiki/Sam%20Concepcion,1992-10-17,"['https://upload.wikimedia.org/wikipedia/commons/0/0b/Sam_Concepcion_at_Rob_Magnolia%2C_2013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Sam_Concepcion_at_World_Vision.jpg/250px-Sam_Concepcion_at_World_Vision.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Sam_Concepcion_backstage_as_Peter_Pan%2C_2011.jpg/250px-Sam_Concepcion_backstage_as_Peter_Pan%2C_2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Sam_Concepcion_at_Dinagyang_Festival%2C_2012.jpg/250px-Sam_Concepcion_at_Dinagyang_Festival%2C_2012.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Sam_Concepcion_in_St_Scholastica_for_Youth_Campaign.jpg/250px-Sam_Concepcion_in_St_Scholastica_for_Youth_Campaign.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sam_Concepcion_in_World_Vision_Mission_in_Cagayan_de_Oro%2C_2012.jpg/250px-Sam_Concepcion_in_World_Vision_Mission_in_Cagayan_de_Oro%2C_2012.jpg']"
Sam Milby,male,https://en.wikipedia.org/wiki/Sam%20Milby,1984-05-23,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Sam_Milby_by_Ronn_Tan%2C_April_2010.png']
Sam Pinto,female,https://en.wikipedia.org/wiki/Sam%20Pinto,1989-12-11,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Sam_Pinto_by_Jopet_Sy.jpg/250px-Sam_Pinto_by_Jopet_Sy.jpg']
Sandara Park,female,https://en.wikipedia.org/wiki/Sandara%20Park,1984-11-12,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Sandara_Park_SHURINK_HOME_3.jpg/250px-Sandara_Park_SHURINK_HOME_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Dara_at_2009_Asia_Song_Festival.jpg/250px-Dara_at_2009_Asia_Song_Festival.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Sandara_Park_at_2010_Melon_Music_Awards_3.jpg/250px-Sandara_Park_at_2010_Melon_Music_Awards_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Dara_2012_%28cropped%29.jpg/225px-Dara_2012_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Sandara_Park_2018.jpg/250px-Sandara_Park_2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Sandara_Park_Airport_Departure_2022_3.jpg/250px-Sandara_Park_Airport_Departure_2022_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Sandara_Park_at_2010_Melon_Music_Awards_2.jpg/250px-Sandara_Park_at_2010_Melon_Music_Awards_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/2ne1_nikon_4_%28cropped%29.jpg/250px-2ne1_nikon_4_%28cropped%29.jpg']"
Sandino Martin,male,https://en.wikipedia.org/wiki/Sandino%20Martin,1991-10-12,[]
Sandy Andolong,female,https://en.wikipedia.org/wiki/Sandy%20Andolong,1959-01-16,[]
Sandy Talag,female,https://en.wikipedia.org/wiki/Sandy%20Talag,1998-06-11,[]
Sanya Lopez,female,https://en.wikipedia.org/wiki/Sanya%20Lopez,1996-08-09,"['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Sanya_Lopez_06.jpg/250px-Sanya_Lopez_06.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Sanya_Lopez_%28cropped%29.jpg/250px-Sanya_Lopez_%28cropped%29.jpg']"
Sarah Christophers,female,https://en.wikipedia.org/wiki/Sarah%20Christophers,1986-08-28,[]
Sarah Geronimo,female,https://en.wikipedia.org/wiki/Sarah%20Geronimo,1988-07-25,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Fusion_Sarah_G_%28cropped%29.jpg/250px-Fusion_Sarah_G_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Sarah_Geronimo.jpg/248px-Sarah_Geronimo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sarah_Geronimo_in_London_%28cropped%29.JPG/250px-Sarah_Geronimo_in_London_%28cropped%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Sarah_G_Dubai_2011.jpg/250px-Sarah_G_Dubai_2011.jpg']"
Sarah Jane Abad,female,https://en.wikipedia.org/wiki/Sarah%20Jane%20Abad,1986-07-10,[]
Sarah Lahbati,female,https://en.wikipedia.org/wiki/Sarah%20Lahbati,1993-10-09,[]
Sarita Pérez de Tagle,female,https://en.wikipedia.org/wiki/Sarita%20P%C3%A9rez%20de%20Tagle,1986-10-29,[]
Say Alonzo,female,https://en.wikipedia.org/wiki/Say%20Alonzo,2005-08-21,"['https://upload.wikimedia.org/wikipedia/en/e/ee/Pinoy_Big_Brother_logo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bahaynikuya.JPG/250px-Bahaynikuya.JPG']"
Scarlet Garcia (model),female,https://en.wikipedia.org/wiki/Scarlet%20Garcia%20%28model%29,1985-03-13,[]
Sebastian Benedict,male,https://en.wikipedia.org/wiki/Sebastian%20Benedict,2012-08-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Bastelious_by_Baeby_Baste.png/250px-Bastelious_by_Baeby_Baste.png']
Sef Cadayona,male,https://en.wikipedia.org/wiki/Sef%20Cadayona,1989-03-03,[]
Sela Guia,female,https://en.wikipedia.org/wiki/Sela%20Guia,2000-04-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Sela_in_Idol_Matsuri.jpg/250px-Sela_in_Idol_Matsuri.jpg']
Serena Dalrymple,female,https://en.wikipedia.org/wiki/Serena%20Dalrymple,1990-09-07,[]
Sergio Garcia (actor),male,https://en.wikipedia.org/wiki/Sergio%20Garcia%20%28actor%29,1990-04-10,[]
Seth Fedelin,male,https://en.wikipedia.org/wiki/Seth%20Fedelin,2002-07-09,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Seth_Fedelin_My_Future_You_50tk_Metro_Manila_Film_Festival10.jpg/250px-Seth_Fedelin_My_Future_You_50tk_Metro_Manila_Film_Festival10.jpg']
Shaina Magdayao,female,https://en.wikipedia.org/wiki/Shaina%20Magdayao,1989-11-06,"['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Shaina_Magdayao_Press_Interview_2019.jpg/250px-Shaina_Magdayao_Press_Interview_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Shaina%40ASAP.jpg/250px-Shaina%40ASAP.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Shaina_Magdayao_at_the_Star_Magic_Tour%2C_April_2011.jpg/223px-Shaina_Magdayao_at_the_Star_Magic_Tour%2C_April_2011.jpg']"
Shaira Diaz,female,https://en.wikipedia.org/wiki/Shaira%20Diaz,1995-05-03,[]
Shamaine Buencamino,female,https://en.wikipedia.org/wiki/Shamaine%20Buencamino,1965-02-28,['https://upload.wikimedia.org/wikipedia/commons/3/35/Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Sharmaine_Buencamino.png']
Shamcey Supsup,female,https://en.wikipedia.org/wiki/Shamcey%20Supsup,1986-05-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Shamcey_Supsup_on_September_18%2C_2011.jpg/250px-Shamcey_Supsup_on_September_18%2C_2011.jpg']
Shanaia Gomez,female,https://en.wikipedia.org/wiki/Shanaia%20Gomez,2002-05-15,[]
Sharlene San Pedro,female,https://en.wikipedia.org/wiki/Sharlene%20San%20Pedro,1999-04-05,"['https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Sharlene_San_Pedro_on_iWant_ASAP_4.jpg/250px-Sharlene_San_Pedro_on_iWant_ASAP_4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Sharlene_San_Pedro.jpg/250px-Sharlene_San_Pedro.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Sharlene_San_Pedro_red.jpg/250px-Sharlene_San_Pedro_red.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Haunted_Mansion_Official_Trailer.jpg/250px-Haunted_Mansion_Official_Trailer.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Sharlene_San_Pedro_2019.jpg/250px-Sharlene_San_Pedro_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Sharlene_San_Pedro_ASAP_Fans_Day.jpg/250px-Sharlene_San_Pedro_ASAP_Fans_Day.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Sharlene_San_Pedro_on_iWant_ASAP_5.jpg/250px-Sharlene_San_Pedro_on_iWant_ASAP_5.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Sharlene_San_Pedro_on_iWant_ASAP_1.jpg/250px-Sharlene_San_Pedro_on_iWant_ASAP_1.jpg']"
Sharmaine Arnaiz,female,https://en.wikipedia.org/wiki/Sharmaine%20Arnaiz,1974-11-01,[]
Sharon Cuneta,female,https://en.wikipedia.org/wiki/Sharon%20Cuneta,1966-01-06,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Sharon_Cuneta_performing_%22Love_Again%22_in_2019.jpg/250px-Sharon_Cuneta_performing_%22Love_Again%22_in_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Family_of_Two_MMFF_cast_float_parade_139.jpg/250px-Family_of_Two_MMFF_cast_float_parade_139.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Leni-Kiko_Miting_De_Avance_rally_Ayala_Sharon_%28Makati%3B_05-07-2022%29.jpg/250px-Leni-Kiko_Miting_De_Avance_rally_Ayala_Sharon_%28Makati%3B_05-07-2022%29.jpg']"
Sheena (singer),female,https://en.wikipedia.org/wiki/Sheena%20%28singer%29,2004-05-09,"['https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Sheena_Catacutan_in_October_2025.jpg/250px-Sheena_Catacutan_in_October_2025.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sheena_signature.png/250px-Sheena_signature.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Sheena_Catacutan_in_September_2025.jpg/250px-Sheena_Catacutan_in_September_2025.jpg']"
Sheena Belarmino,female,https://en.wikipedia.org/wiki/Sheena%20Belarmino,2005-12-15,"['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Sheena-Belarmino.png/250px-Sheena-Belarmino.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Sheenab_signature.png/250px-Sheenab_signature.png']"
Sheena Halili,female,https://en.wikipedia.org/wiki/Sheena%20Halili,1987-01-16,[]
Sheree Bautista,female,https://en.wikipedia.org/wiki/Sheree%20Bautista,1980-04-20,[]
Sherilyn Reyes-Tan,female,https://en.wikipedia.org/wiki/Sherilyn%20Reyes-Tan,1975-02-10,[]
Shermaine Santiago,female,https://en.wikipedia.org/wiki/Shermaine%20Santiago,1980-02-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Walang_tulugan_18th_year_anniversary_2014-05-08_03-34.jpg/250px-Walang_tulugan_18th_year_anniversary_2014-05-08_03-34.jpg']
Sheryl Cruz,female,https://en.wikipedia.org/wiki/Sheryl%20Cruz,1974-04-05,[]
Sheryn Regis,female,https://en.wikipedia.org/wiki/Sheryn%20Regis,1980-11-26,"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Sheryn_Regis_%40_Araw_ng_Bi%C3%B1an_2023_02.jpg/250px-Sheryn_Regis_%40_Araw_ng_Bi%C3%B1an_2023_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Sheryn_in_UK.jpg/250px-Sheryn_in_UK.jpg']"
Shey Bustamante,female,https://en.wikipedia.org/wiki/Shey%20Bustamante,2010-04-10,"['https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/PBBTeenClash.jpg/250px-PBBTeenClash.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Unite_at_the_Big_Night.png/250px-Unite_at_the_Big_Night.png']"
Shuvee Etrata,female,https://en.wikipedia.org/wiki/Shuvee%20Etrata,2001-06-04,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Shuvee_Etrata_in_August_2025.jpg/250px-Shuvee_Etrata_in_August_2025.jpg']
Shy Carlos,female,https://en.wikipedia.org/wiki/Shy%20Carlos,1995-03-16,[]
Sid Lucero,male,https://en.wikipedia.org/wiki/Sid%20Lucero,1983-03-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Topakk_50th_Metro_Manila_Film_Festival5.jpg/250px-Topakk_50th_Metro_Manila_Film_Festival5.jpg']
Simon Ibarra,male,https://en.wikipedia.org/wiki/Simon%20Ibarra,1968-01-24,[]
Slater Young,male,https://en.wikipedia.org/wiki/Slater%20Young,1987-12-19,[]
Snooky Serna,female,https://en.wikipedia.org/wiki/Snooky%20Serna,1966-04-04,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Von_Serna2.jpg/250px-Von_Serna2.jpg']
Sofia Andres,female,https://en.wikipedia.org/wiki/Sofia%20Andres,1998-08-24,[]
Sofia Moran,female,https://en.wikipedia.org/wiki/Sofia%20Moran,1940-03-11,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Sofia_in_Manila_2016.jpg/250px-Sofia_in_Manila_2016.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Sofia_Moran_1968.webp/188px-Sofia_Moran_1968.webp.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Sofia_in_Nabua.2018.jpg/250px-Sofia_in_Nabua.2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Rs%3Dw_360%2Ch_180%2Ccg_true_%281%29.webp/250px-Rs%3Dw_360%2Ch_180%2Ccg_true_%281%29.webp.png']"
Sofia Pablo (actress),female,https://en.wikipedia.org/wiki/Sofia%20Pablo%20%28actress%29,2006-04-10,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Sofia_Pablo_close_Green_Bones10.jpg/250px-Sofia_Pablo_close_Green_Bones10.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']"
Sofie Garrucho,female,https://en.wikipedia.org/wiki/Sofie%20Garrucho,,[]
Solenn Heussaff,female,https://en.wikipedia.org/wiki/Solenn%20Heussaff,1985-07-20,[]
Sonny Parsons,male,https://en.wikipedia.org/wiki/Sonny%20Parsons,1958-08-22,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Sonny_Parsons_%28left%29_%28cropped%29.jpg/250px-Sonny_Parsons_%28left%29_%28cropped%29.jpg']
Sophia Montecarlo,female,https://en.wikipedia.org/wiki/Sophia%20Montecarlo,1986-03-01,[]
Sophia Reola,female,https://en.wikipedia.org/wiki/Sophia%20Reola,2019-03-25,"['https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Nang_Ngumiti_ang_Langit-titlecard.jpg/250px-Nang_Ngumiti_ang_Langit-titlecard.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Cristine_Reyes_by_Jopet_Sy%2C_November_2011.jpg/250px-Cristine_Reyes_by_Jopet_Sy%2C_November_2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Shaina_Magdayao_at_the_Star_Magic_Tour%2C_April_2011.jpg/223px-Shaina_Magdayao_at_the_Star_Magic_Tour%2C_April_2011.jpg']"
Sophie Albert,female,https://en.wikipedia.org/wiki/Sophie%20Albert,1990-08-03,[]
Soxie Topacio,male,https://en.wikipedia.org/wiki/Soxie%20Topacio,1952-06-19,[]
Spanky Manikan,male,https://en.wikipedia.org/wiki/Spanky%20Manikan,1942-03-22,[]
Stef Prescott,female,https://en.wikipedia.org/wiki/Stef%20Prescott,2006-12-04,['https://upload.wikimedia.org/wikipedia/en/6/69/StarStruck_season_4_title_card.jpg']
Stefano Mori,male,https://en.wikipedia.org/wiki/Stefano%20Mori,1985-01-16,[]
Stella Ruiz White,female,https://en.wikipedia.org/wiki/Stella%20Ruiz%20White,1975-08-13,[]
Stephanie Sol,female,https://en.wikipedia.org/wiki/Stephanie%20Sol,1990-01-22,[]
Steven Silva,male,https://en.wikipedia.org/wiki/Steven%20Silva,1986-11-27,[]
Subas Herrero,male,https://en.wikipedia.org/wiki/Subas%20Herrero,1943-04-03,[]
Sue Prado,female,https://en.wikipedia.org/wiki/Sue%20Prado,1981-05-18,[]
Sue Ramirez,female,https://en.wikipedia.org/wiki/Sue%20Ramirez,1996-07-20,[]
Sugar Mercado,female,https://en.wikipedia.org/wiki/Sugar%20Mercado,1986-09-13,[]
Sunshine Cruz,female,https://en.wikipedia.org/wiki/Sunshine%20Cruz,1977-07-18,[]
Sunshine Dizon,female,https://en.wikipedia.org/wiki/Sunshine%20Dizon,1983-07-03,[]
Super Tekla,male,https://en.wikipedia.org/wiki/Super%20Tekla,1982-01-13,[]
Susan Africa,female,https://en.wikipedia.org/wiki/Susan%20Africa,1959-08-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Susan_Africa_2020.jpg/250px-Susan_Africa_2020.jpg']
Susan Roces,female,https://en.wikipedia.org/wiki/Susan%20Roces,1941-07-28,"['https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Susan_Roces_%28cropped_from_poster%29.jpg/250px-Susan_Roces_%28cropped_from_poster%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Eddie_Gutierrez_and_Susan_Roces_%28c.1966%29.jpg/250px-Eddie_Gutierrez_and_Susan_Roces_%28c.1966%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg/250px-Tomb_of_Fernando_Poe_Jr._and_Susan_Roces_in_November_1%2C_2022_%2857680%29.jpg']"
Suzette Ranillo,female,https://en.wikipedia.org/wiki/Suzette%20Ranillo,1961-01-11,[]
Sylvia La Torre,female,https://en.wikipedia.org/wiki/Sylvia%20La%20Torre,1933-06-04,['https://upload.wikimedia.org/wikipedia/en/4/46/Sylvia_La_Torre_non-free.jpg']
